id,informality,iterations,jobSeekingNumber,jobSimilarityHierarchy,jobsNumber,perceivedInformalityCoef,replication,socialNetworkCoef,socialNetworkHierarchy,socialNetworkMode,unemployment,unemploymentShare,workPermitShare,workersNumber,openmole$experiment
171,0.723419104337386,500,20,5.0,200,5.0,-1775793073372767274,-10.0,5.0,proximity,0.7344621513944213,0.75,0.5,100,1715
171,0.525363205999398,500,20,5.0,200,5.0,-5862579993628384953,-10.0,5.0,proximity,0.7314741035856577,0.75,0.5,100,1714
171,0.49993644259598624,500,20,5.0,200,5.0,-5369041737637780361,-10.0,5.0,proximity,0.7346613545816733,0.75,0.5,100,1717
171,0.5696243961559085,500,20,5.0,200,5.0,-7877990971353237862,-10.0,5.0,proximity,0.7354183266932269,0.75,0.5,100,1720
172,0.16295892497386902,500,20,5.0,200,5.0,-7508759635053121255,-5.0,1.0,proximity,0.7348207171314736,0.75,0.5,100,1722
172,0.20070101422962072,500,20,5.0,200,5.0,2659037808543356265,-5.0,1.0,proximity,0.7376892430278881,0.75,0.5,100,1723
172,0.1771962111004254,500,20,5.0,200,5.0,316864163479532423,-5.0,1.0,proximity,0.7341434262948205,0.75,0.5,100,1725
172,0.161502157919849,500,20,5.0,200,5.0,4057960532157518681,-5.0,1.0,proximity,0.7335059760956173,0.75,0.5,100,1727
172,0.1726504780366019,500,20,5.0,200,5.0,-8313424143687413591,-5.0,1.0,proximity,0.730717131474103,0.75,0.5,100,1730
173,0.260085797590358,500,20,5.0,200,5.0,-1437260372748009033,-5.0,5.0,proximity,0.7332270916334661,0.75,0.5,100,1732
173,0.20008561564603727,500,20,5.0,200,5.0,6288093723690814622,-5.0,5.0,proximity,0.7290836653386452,0.75,0.5,100,1738
173,0.45691931591063456,500,20,5.0,200,5.0,4942414316536285334,-5.0,5.0,proximity,0.7299601593625492,0.75,0.5,100,1735
173,0.18157851022944158,500,20,5.0,200,5.0,4923937657935170206,-5.0,5.0,proximity,0.7327091633466127,0.75,0.5,100,1740
174,0.18819939934918523,500,20,5.0,200,5.0,-6569139529058357124,0.0,1.0,proximity,0.7363346613545805,0.75,0.5,100,1743
174,0.1630018081522091,500,20,5.0,200,5.0,-8814537184691150894,0.0,1.0,proximity,0.7347410358565735,0.75,0.5,100,1745
174,0.28105196828171236,500,20,5.0,200,5.0,-8625310820007847962,0.0,1.0,proximity,0.7334262948207171,0.75,0.5,100,1748
175,0.13585692977942884,500,20,5.0,200,5.0,3700686736579588985,0.0,5.0,proximity,0.7344621513944215,0.75,0.5,100,1753
174,0.1478815670590079,500,20,5.0,200,5.0,3052109710814378366,0.0,1.0,proximity,0.7322310756972108,0.75,0.5,100,1750
175,0.15102411320151402,500,20,5.0,200,5.0,6116370224277420417,0.0,5.0,proximity,0.7310756972111551,0.75,0.5,100,1755
175,0.20280682159284016,500,20,5.0,200,5.0,-5220046205478622456,0.0,5.0,proximity,0.7365338645418323,0.75,0.5,100,1760
175,0.1625329268170362,500,20,5.0,200,5.0,-6305643591741435419,0.0,5.0,proximity,0.731195219123505,0.75,0.5,100,1757
176,0.5602103987075552,500,20,5.0,200,5.0,-5964539018386072781,5.0,1.0,proximity,0.7317928286852583,0.75,0.5,100,1763
176,0.4982788544489193,500,20,5.0,200,5.0,5726587061331232991,5.0,1.0,proximity,0.7318725099601587,0.75,0.5,100,1765
176,0.5520666777622512,500,20,5.0,200,5.0,-706094472028386645,5.0,1.0,proximity,0.7311952191235049,0.75,0.5,100,1768
176,0.40911910983227845,500,20,5.0,200,5.0,2880922257751914733,5.0,1.0,proximity,0.7337051792828679,0.75,0.5,100,1770
177,0.5962314513031495,500,20,5.0,200,5.0,5841517173687337873,5.0,5.0,proximity,0.7354183266932268,0.75,0.5,100,1773
177,0.4067774952471282,500,20,5.0,200,5.0,-6765602819437395406,5.0,5.0,proximity,0.7335059760956169,0.75,0.5,100,1776
177,0.3697117009251042,500,20,5.0,200,5.0,2302235526741202545,5.0,5.0,proximity,0.7346613545816729,0.75,0.5,100,1778
177,0.5053696524799238,500,20,5.0,200,5.0,7956806254433162804,5.0,5.0,proximity,0.7334262948207172,0.75,0.5,100,1781
178,0.4059417541692299,500,20,5.0,200,5.0,8440259061754800970,10.0,1.0,proximity,0.7339043824701195,0.75,0.5,100,1783
178,0.5741444983666607,500,20,5.0,200,5.0,3263372139260390934,10.0,1.0,proximity,0.7341434262948205,0.75,0.5,100,1786
178,0.6076411255809119,500,20,5.0,200,5.0,6320520809306477479,10.0,1.0,proximity,0.7323904382470116,0.75,0.5,100,1788
178,0.554006287619623,500,20,5.0,200,5.0,-7828211204420216189,10.0,1.0,proximity,0.73601593625498,0.75,0.5,100,1790
179,0.7428165861426552,500,20,5.0,200,5.0,2636095167342597563,10.0,5.0,proximity,0.7357768924302787,0.75,0.5,100,1793
179,0.5556847556960325,500,20,5.0,200,5.0,-1970052105633225858,10.0,5.0,proximity,0.7327091633466136,0.75,0.5,100,1795
179,0.5561200251966575,500,20,5.0,200,5.0,-6933930456280068037,10.0,5.0,proximity,0.7358167330677284,0.75,0.5,100,1797
179,0.4433965953112782,500,20,5.0,200,5.0,-6767442916692692956,10.0,5.0,proximity,0.7352589641434258,0.75,0.5,100,1800
180,0.5615436480203186,500,20,1.0,200,10.0,-7415777185584457128,-10.0,1.0,proximity,0.7315139442231068,0.75,0.5,100,1802
180,0.5749230949618324,500,20,1.0,200,10.0,2378119677498873119,-10.0,1.0,proximity,0.7315537848605574,0.75,0.5,100,1804
180,0.5573441186272735,500,20,1.0,200,10.0,-2424594040961400828,-10.0,1.0,proximity,0.7349800796812739,0.75,0.5,100,1806
180,0.6593550302446044,500,20,1.0,200,10.0,-8768095944678626033,-10.0,1.0,proximity,0.7339043824701194,0.75,0.5,100,1808
180,0.5829547012230156,500,20,1.0,200,10.0,3987254835504748826,-10.0,1.0,proximity,0.7363745019920316,0.75,0.5,100,1810
181,0.4554234351119081,500,20,1.0,200,10.0,4270994147722196199,-10.0,5.0,proximity,0.7341035856573699,0.75,0.5,100,1812
181,0.6262820433462686,500,20,1.0,200,10.0,88932986495590450,-10.0,5.0,proximity,0.7340239043824698,0.75,0.5,100,1815
181,0.6515268191833972,500,20,1.0,200,10.0,-2108466297048258506,-10.0,5.0,proximity,0.7333466135458165,0.75,0.5,100,1817
181,0.4946689694866624,500,20,1.0,200,10.0,-8517230171437173489,-10.0,5.0,proximity,0.7350199203187244,0.75,0.5,100,1821
182,0.5493027323842127,500,20,1.0,200,10.0,9055390676977206524,-5.0,1.0,proximity,0.7311155378486052,0.75,0.5,100,1823
182,0.3222818189436306,500,20,1.0,200,10.0,887105831938542056,-5.0,1.0,proximity,0.7330278884462149,0.75,0.5,100,1825
182,0.2599715553355657,500,20,1.0,200,10.0,2873129837991687310,-5.0,1.0,proximity,0.731314741035856,0.75,0.5,100,1828
182,0.20386915262520378,500,20,1.0,200,10.0,352589947687617580,-5.0,1.0,proximity,0.7332270916334658,0.75,0.5,100,1830
183,0.2331711503683049,500,20,1.0,200,10.0,-773472663154245697,-5.0,5.0,proximity,0.7339840637450195,0.75,0.5,100,1832
183,0.2328540541704907,500,20,1.0,200,10.0,-7265773287734841756,-5.0,5.0,proximity,0.7328685258964136,0.75,0.5,100,1834
183,0.24268393201975375,500,20,1.0,200,10.0,2560006263683394492,-5.0,5.0,proximity,0.7326294820717123,0.75,0.5,100,1836
183,0.46655520999327726,500,20,1.0,200,10.0,3463435848336302799,-5.0,5.0,proximity,0.7357768924302788,0.75,0.5,100,1838
183,0.2145115572790403,500,20,1.0,200,10.0,-4241365568866303180,-5.0,5.0,proximity,0.7334661354581664,0.75,0.5,100,1840
184,0.212904675518475,500,20,1.0,200,10.0,-7037783506301231688,0.0,1.0,proximity,0.7323505976095614,0.75,0.5,100,1843
184,0.18016571886616928,500,20,1.0,200,10.0,2621833406505838845,0.0,1.0,proximity,0.7335059760956174,0.75,0.5,100,1845
184,0.5530450241197236,500,20,1.0,200,10.0,-5958815266560216124,0.0,1.0,proximity,0.734023904382469,0.75,0.5,100,1849
184,0.14343165853978693,500,20,1.0,200,10.0,-6298013051143829349,0.0,1.0,proximity,0.7355776892430276,0.75,0.5,100,1847
184,0.16420052515621525,500,20,1.0,200,10.0,2211820404788278814,0.0,1.0,proximity,0.7314741035856572,0.75,0.5,100,1851
185,0.16398128246188573,500,20,1.0,200,10.0,5653143152651100551,0.0,5.0,proximity,0.730836653386454,0.75,0.5,100,1853
185,0.15428038594362425,500,20,1.0,200,10.0,-3593355996223382280,0.0,5.0,proximity,0.7339840637450197,0.75,0.5,100,1855
185,0.1459010357804524,500,20,1.0,200,10.0,-7327716524120931324,0.0,5.0,proximity,0.7342629482071706,0.75,0.5,100,1857
185,0.15957686523587467,500,20,1.0,200,10.0,-5086108795236400906,0.0,5.0,proximity,0.731872509960159,0.75,0.5,100,1859
185,0.1703410342930714,500,20,1.0,200,10.0,7056175322228854941,0.0,5.0,proximity,0.7311155378486048,0.75,0.5,100,1861
186,0.513301773823374,500,20,1.0,200,10.0,5512031469084916520,5.0,1.0,proximity,0.7331474103585653,0.75,0.5,100,1862
186,0.6222744327838805,500,20,1.0,200,10.0,-3969869751293724410,5.0,1.0,proximity,0.7345816733067723,0.75,0.5,100,1866
186,0.4650166005334842,500,20,1.0,200,10.0,-812220780094538595,5.0,1.0,proximity,0.7335856573705177,0.75,0.5,100,1864
186,0.46328048239399133,500,20,1.0,200,10.0,6848525775229761229,5.0,1.0,proximity,0.7357370517928283,0.75,0.5,100,1868
186,0.4600735611738599,500,20,1.0,200,10.0,-9189896210465546601,5.0,1.0,proximity,0.7340637450199203,0.75,0.5,100,1871
187,0.6486262063884344,500,20,1.0,200,10.0,1144094505481633389,5.0,5.0,proximity,0.7329083665338643,0.75,0.5,100,1874
187,0.5483175656022288,500,20,1.0,200,10.0,-1272954919439722835,5.0,5.0,proximity,0.7345816733067727,0.75,0.5,100,1875
187,0.4664334441477306,500,20,1.0,200,10.0,4310624776294531402,5.0,5.0,proximity,0.7315537848605572,0.75,0.5,100,1876
187,0.4975191214764403,500,20,1.0,200,10.0,6100635579420005611,5.0,5.0,proximity,0.7346613545816727,0.75,0.5,100,1873
187,0.5520017717023166,500,20,1.0,200,10.0,7904315019513684170,5.0,5.0,proximity,0.7332270916334659,0.75,0.5,100,1877
187,0.31065897038599327,500,20,1.0,200,10.0,5086886698660086323,5.0,5.0,proximity,0.7309561752988045,0.75,0.5,100,1879
187,0.34713415714138546,500,20,1.0,200,10.0,3943471073346494133,5.0,5.0,proximity,0.7337450199203185,0.75,0.5,100,1881
188,0.4496849640168338,500,20,1.0,200,10.0,592949401016193470,10.0,1.0,proximity,0.733266932270916,0.75,0.5,100,1883
188,0.5229292195425811,500,20,1.0,200,10.0,-2186273272633275626,10.0,1.0,proximity,0.7323505976095612,0.75,0.5,100,1885
188,0.4726913451405398,500,20,1.0,200,10.0,-7212639258637264485,10.0,1.0,proximity,0.7327091633466131,0.75,0.5,100,1887
188,0.6476637610936191,500,20,1.0,200,10.0,1117781079513804580,10.0,1.0,proximity,0.7306374501992025,0.75,0.5,100,1889
188,0.4489897037833968,500,20,1.0,200,10.0,-5433273068613399500,10.0,1.0,proximity,0.7324701195219119,0.75,0.5,100,1891
189,0.45295260226117706,500,20,1.0,200,10.0,-6720436811335147180,10.0,5.0,proximity,0.7338247011952188,0.75,0.5,100,1893
189,0.6515374189825176,500,20,1.0,200,10.0,577153902566456666,10.0,5.0,proximity,0.7320717131474103,0.75,0.5,100,1896
189,0.4495747989747474,500,20,1.0,200,10.0,-671157093674760165,10.0,5.0,proximity,0.7335458167330671,0.75,0.5,100,1899
189,0.6039823805141904,500,20,1.0,200,10.0,-2922992911740361769,10.0,5.0,proximity,0.7350996015936249,0.75,0.5,100,1901
190,0.5792688048954682,500,20,5.0,200,10.0,-4378809942751459259,-10.0,1.0,proximity,0.7358167330677282,0.75,0.5,100,1903
190,0.5731713304451823,500,20,5.0,200,10.0,-6875563335881424412,-10.0,1.0,proximity,0.7311952191235056,0.75,0.5,100,1905
190,0.5674230034715289,500,20,5.0,200,10.0,6769145904939345606,-10.0,1.0,proximity,0.7321513944223099,0.75,0.5,100,1907
190,0.5733292120340858,500,20,5.0,200,10.0,7744906805968321721,-10.0,1.0,proximity,0.7330278884462147,0.75,0.5,100,1911
190,0.566946550829408,500,20,5.0,200,10.0,-8189397155300893704,-10.0,1.0,proximity,0.7332270916334656,0.75,0.5,100,1909
191,0.5608762466046615,500,20,5.0,200,10.0,1525313320954588788,-10.0,5.0,proximity,0.7319920318725098,0.75,0.5,100,1913
191,0.4547482166881239,500,20,5.0,200,10.0,-2702245580333907457,-10.0,5.0,proximity,0.7338247011952191,0.75,0.5,100,1915
191,0.41846943023066435,500,20,5.0,200,10.0,1546389043250413920,-10.0,5.0,proximity,0.7323904382470119,0.75,0.5,100,1917
191,0.553821750747965,500,20,5.0,200,10.0,-8061495300600053843,-10.0,5.0,proximity,0.7318725099601591,0.75,0.5,100,1919
191,0.6166769949750603,500,20,5.0,200,10.0,-1300858079417049395,-10.0,5.0,proximity,0.730637450199203,0.75,0.5,100,1921
192,0.15649269560673837,500,20,5.0,200,10.0,8896745276658558994,-5.0,1.0,proximity,0.733107569721115,0.75,0.5,100,1923
192,0.15044059282693056,500,20,5.0,200,10.0,-7241507010719815436,-5.0,1.0,proximity,0.7336653386454179,0.75,0.5,100,1925
192,0.19145524216853457,500,20,5.0,200,10.0,6804028379483043157,-5.0,1.0,proximity,0.7320318725099599,0.75,0.5,100,1927
192,0.18636409010332564,500,20,5.0,200,10.0,-6437025616460040798,-5.0,1.0,proximity,0.7331075697211153,0.75,0.5,100,1929
193,0.6568035200616972,500,20,5.0,200,10.0,-4844900132081059249,-5.0,5.0,proximity,0.734262948207171,0.75,0.5,100,1932
193,0.19900082571378067,500,20,5.0,200,10.0,-6672265852191059921,-5.0,5.0,proximity,0.7345019920318723,0.75,0.5,100,1933
193,0.15025303764765136,500,20,5.0,200,10.0,-1678787361943985772,-5.0,5.0,proximity,0.7307171314741032,0.75,0.5,100,1935
193,0.15606487878773598,500,20,5.0,200,10.0,3767100148199423175,-5.0,5.0,proximity,0.7360956175298805,0.75,0.5,100,1937
193,0.14573301509139444,500,20,5.0,200,10.0,2913742350540671009,-5.0,5.0,proximity,0.7353784860557766,0.75,0.5,100,1939
194,0.16113416612021916,500,20,5.0,200,10.0,6385939215736644389,0.0,1.0,proximity,0.7325099601593625,0.75,0.5,100,1942
194,0.15135745327289873,500,20,5.0,200,10.0,4085609932870642072,0.0,1.0,proximity,0.7343426294820709,0.75,0.5,100,1944
194,0.19306582974398692,500,20,5.0,200,10.0,-1869932366785900556,0.0,1.0,proximity,0.7312749003984057,0.75,0.5,100,1946
194,0.1774176714856236,500,20,5.0,200,10.0,-4516350797101131233,0.0,1.0,proximity,0.7347808764940236,0.75,0.5,100,1948
194,0.16703240434806807,500,20,5.0,200,10.0,-6231379739734659259,0.0,1.0,proximity,0.7330278884462142,0.75,0.5,100,1950
194,0.11262268528935572,500,20,5.0,200,10.0,4423860791074527322,0.0,1.0,proximity,0.7364541832669322,0.75,0.5,100,1951
195,0.1305618271523944,500,20,5.0,200,10.0,-2955713597566968032,0.0,5.0,proximity,0.7350199203187244,0.75,0.5,100,1954
195,0.10664260986933127,500,20,5.0,200,10.0,8225305934533006823,0.0,5.0,proximity,0.7347410358565732,0.75,0.5,100,1956
195,0.1641879639579016,500,20,5.0,200,10.0,-6995351765124665938,0.0,5.0,proximity,0.7329482071713146,0.75,0.5,100,1958
195,0.14993529427024094,500,20,5.0,200,10.0,-6588653263533422334,0.0,5.0,proximity,0.7349003984063747,0.75,0.5,100,1959
195,0.21106864300725786,500,20,5.0,200,10.0,-8269337166009134211,0.0,5.0,proximity,0.737689243027888,0.75,0.5,100,1961
196,0.5614485904989903,500,20,5.0,200,10.0,3588353625636877230,5.0,1.0,proximity,0.7322310756972104,0.75,0.5,100,1963
196,0.47104683957814364,500,20,5.0,200,10.0,1197144028523238853,5.0,1.0,proximity,0.7343426294820714,0.75,0.5,100,1965
196,0.40257401942740384,500,20,5.0,200,10.0,-6037351408784234966,5.0,1.0,proximity,0.7323904382470119,0.75,0.5,100,1967
196,0.613466048009569,500,20,5.0,200,10.0,7300802395712230082,5.0,1.0,proximity,0.7294422310756966,0.75,0.5,100,1970
197,0.4596375723932415,500,20,5.0,200,10.0,-6319394123648928874,5.0,5.0,proximity,0.7349800796812744,0.75,0.5,100,1973
197,0.4041571571345963,500,20,5.0,200,10.0,-6268037087532103330,5.0,5.0,proximity,0.7355776892430276,0.75,0.5,100,1975
197,0.4074167375752017,500,20,5.0,200,10.0,-6574998463959228294,5.0,5.0,proximity,0.7356972111553783,0.75,0.5,100,1977
197,0.5951999674918231,500,20,5.0,200,10.0,-7132060765225126508,5.0,5.0,proximity,0.7346613545816733,0.75,0.5,100,1979
198,0.5470391691095895,500,20,5.0,200,10.0,-3735746638934702493,10.0,1.0,proximity,0.7342629482071699,0.75,0.5,100,1982
198,0.6031251421358942,500,20,5.0,200,10.0,-3785350978663342034,10.0,1.0,proximity,0.7341832669322702,0.75,0.5,100,1984
198,0.4111923080527938,500,20,5.0,200,10.0,-2986054708277613086,10.0,1.0,proximity,0.7330278884462146,0.75,0.5,100,1986
198,0.47812839439188826,500,20,5.0,200,10.0,1280590576706835607,10.0,1.0,proximity,0.7348605577689235,0.75,0.5,100,1988
198,0.4668320472884707,500,20,5.0,200,10.0,5566138232823899641,10.0,1.0,proximity,0.7345816733067728,0.75,0.5,100,1990
199,0.515400639851671,500,20,5.0,200,10.0,2713372557074938045,10.0,5.0,proximity,0.7366135458167324,0.75,0.5,100,1993
199,0.551610825474814,500,20,5.0,200,10.0,3436010477973642419,10.0,5.0,proximity,0.7329482071713141,0.75,0.5,100,1995
199,0.613258299244556,500,20,5.0,200,10.0,7499232526576842633,10.0,5.0,proximity,0.7334661354581665,0.75,0.5,100,2000
199,0.61750551057622,500,20,5.0,200,10.0,375980171090921695,10.0,5.0,proximity,0.7327490039840632,0.75,0.5,100,2001
199,0.5498351633037343,500,20,5.0,200,10.0,4626807900527285870,10.0,5.0,proximity,0.7353386454183265,0.75,0.5,100,1999
199,0.5239236397222888,500,20,5.0,200,10.0,-7163753244384085531,10.0,5.0,proximity,0.732589641434262,0.75,0.5,100,1997
199,0.44874103851255964,500,20,5.0,200,10.0,7118896984165270523,10.0,5.0,proximity,0.7292430278884459,0.75,0.5,100,1996
199,0.6538378363912444,500,20,5.0,200,10.0,-5495357427116259565,10.0,5.0,proximity,0.7344621513944222,0.75,0.5,100,1994
198,0.5666563658834552,500,20,5.0,200,10.0,7255582300061949726,10.0,1.0,proximity,0.7311952191235055,0.75,0.5,100,1991
199,0.4427711757152988,500,20,5.0,200,10.0,-5265417710996919751,10.0,5.0,proximity,0.734302788844621,0.75,0.5,100,1992
198,0.26972416665592014,500,20,5.0,200,10.0,-654970780898849247,10.0,1.0,proximity,0.7340239043824697,0.75,0.5,100,1989
198,0.3597357620885586,500,20,5.0,200,10.0,4732470066631995521,10.0,1.0,proximity,0.7397211155378485,0.75,0.5,100,1987
198,0.560869838265037,500,20,5.0,200,10.0,966008783043606216,10.0,1.0,proximity,0.7318326693227093,0.75,0.5,100,1985
197,0.4623558483010896,500,20,5.0,200,10.0,-4789273277905966480,5.0,5.0,proximity,0.7335856573705171,0.75,0.5,100,1981
198,0.41756969211171524,500,20,5.0,200,10.0,4981457946549936422,10.0,1.0,proximity,0.7324701195219124,0.75,0.5,100,1983
197,0.5491550087985627,500,20,5.0,200,10.0,5609112503529843605,5.0,5.0,proximity,0.7349402390438242,0.75,0.5,100,1980
197,0.5184728956784501,500,20,5.0,200,10.0,1033625668032038017,5.0,5.0,proximity,0.7356573705179285,0.75,0.5,100,1978
197,0.6564297757181546,500,20,5.0,200,10.0,-743250189372189235,5.0,5.0,proximity,0.7364541832669321,0.75,0.5,100,1976
197,0.5583535060860267,500,20,5.0,200,10.0,1723083878123089728,5.0,5.0,proximity,0.7302788844621507,0.75,0.5,100,1974
196,0.44781904392552696,500,20,5.0,200,10.0,1249323821247681274,5.0,1.0,proximity,0.7342629482071711,0.75,0.5,100,1971
197,0.3743143600974266,500,20,5.0,200,10.0,-6191398581024339754,5.0,5.0,proximity,0.7329880478087648,0.75,0.5,100,1972
196,0.5009183474959313,500,20,5.0,200,10.0,-6558143819817398987,5.0,1.0,proximity,0.7284462151394417,0.75,0.5,100,1969
196,0.4067454067942539,500,20,5.0,200,10.0,-7049460723452786734,5.0,1.0,proximity,0.7341832669322707,0.75,0.5,100,1966
196,0.5173449433360051,500,20,5.0,200,10.0,8512826183474006443,5.0,1.0,proximity,0.7323904382470118,0.75,0.5,100,1968
196,0.5228537546511532,500,20,5.0,200,10.0,-6808538611427692837,5.0,1.0,proximity,0.7328685258964137,0.75,0.5,100,1962
195,0.14280138779015927,500,20,5.0,200,10.0,-8447262550512140865,0.0,5.0,proximity,0.7361354581673301,0.75,0.5,100,1960
196,0.5951000636469643,500,20,5.0,200,10.0,4446852502087567773,5.0,1.0,proximity,0.7313545816733061,0.75,0.5,100,1964
195,0.5997126033050691,500,20,5.0,200,10.0,149810445977558208,0.0,5.0,proximity,0.7312749003984054,0.75,0.5,100,1957
195,0.14366263945084778,500,20,5.0,200,10.0,-5221760734002847550,0.0,5.0,proximity,0.7366135458167326,0.75,0.5,100,1955
195,0.14709833361379304,500,20,5.0,200,10.0,-141788432132809689,0.0,5.0,proximity,0.7349800796812747,0.75,0.5,100,1953
195,0.11614187474231508,500,20,5.0,200,10.0,8011762863222135299,0.0,5.0,proximity,0.7333864541832662,0.75,0.5,100,1952
194,0.1642051049938889,500,20,5.0,200,10.0,1603297558279440442,0.0,1.0,proximity,0.7306374501992027,0.75,0.5,100,1947
194,0.14112184862620827,500,20,5.0,200,10.0,-8682271819230946069,0.0,1.0,proximity,0.7306374501992025,0.75,0.5,100,1949
194,0.15263197129410516,500,20,5.0,200,10.0,-7491573608712595175,0.0,1.0,proximity,0.7319920318725094,0.75,0.5,100,1945
192,0.12695654699194223,500,20,5.0,200,10.0,1440772638781915835,-5.0,1.0,proximity,0.7325498007968126,0.75,0.5,100,1930
192,0.3698295662810477,500,20,5.0,200,10.0,-3395653149870691138,-5.0,1.0,proximity,0.7338645418326688,0.75,0.5,100,1926
192,0.13908848564770065,500,20,5.0,200,10.0,-633387165730118449,-5.0,1.0,proximity,0.7329880478087654,0.75,0.5,100,1924
192,0.4496138811929473,500,20,5.0,200,10.0,-2731518077041055737,-5.0,1.0,proximity,0.7334661354581671,0.75,0.5,100,1922
191,0.5058190041766749,500,20,5.0,200,10.0,-5953740034118459124,-10.0,5.0,proximity,0.7340239043824698,0.75,0.5,100,1920
189,0.703651597460028,500,20,1.0,200,10.0,-4579346764687235586,10.0,5.0,proximity,0.7334661354581672,0.75,0.5,100,1897
190,0.9301614098723885,500,20,5.0,200,10.0,-7227688988785956136,-10.0,1.0,proximity,0.7318326693227086,0.75,0.5,100,1902
190,0.5563102164528114,500,20,5.0,200,10.0,116325408108652443,-10.0,1.0,proximity,0.7366932270916333,0.75,0.5,100,1910
188,0.5456296753631188,500,20,1.0,200,10.0,8171147102255633048,10.0,1.0,proximity,0.7348207171314732,0.75,0.5,100,1888
188,0.519227608518133,500,20,1.0,200,10.0,7582423806427125201,10.0,1.0,proximity,0.7325498007968125,0.75,0.5,100,1886
188,0.6496669325614717,500,20,1.0,200,10.0,7837210971321849237,10.0,1.0,proximity,0.7335458167330676,0.75,0.5,100,1884
188,0.5506103429442901,500,20,1.0,200,10.0,7197380982504030765,10.0,1.0,proximity,0.734342629482072,0.75,0.5,100,1882
186,0.4118245423059353,500,20,1.0,200,10.0,-713464086510256601,5.0,1.0,proximity,0.7366135458167324,0.75,0.5,100,1867
186,0.47750169291284633,500,20,1.0,200,10.0,-1778295490190484220,5.0,1.0,proximity,0.7357768924302788,0.75,0.5,100,1865
186,0.3548769723410013,500,20,1.0,200,10.0,475646166904859721,5.0,1.0,proximity,0.7335856573705171,0.75,0.5,100,1863
185,0.15964171440928615,500,20,1.0,200,10.0,6883955751807786319,0.0,5.0,proximity,0.7326693227091629,0.75,0.5,100,1856
185,0.15497838066281375,500,20,1.0,200,10.0,-1846757684914615627,0.0,5.0,proximity,0.7359760956175294,0.75,0.5,100,1852
185,0.19290253657395184,500,20,1.0,200,10.0,9128292073637654982,0.0,5.0,proximity,0.733067729083665,0.75,0.5,100,1858
185,0.15909560479202334,500,20,1.0,200,10.0,-3522606134773025287,0.0,5.0,proximity,0.7333067729083661,0.75,0.5,100,1854
184,0.14861960147345693,500,20,1.0,200,10.0,-1579299871665108645,0.0,1.0,proximity,0.7361354581673307,0.75,0.5,100,1846
184,0.6130097471917779,500,20,1.0,200,10.0,-8573673701779739957,0.0,1.0,proximity,0.733107569721115,0.75,0.5,100,1850
184,0.16040142725780987,500,20,1.0,200,10.0,-83119738854162779,0.0,1.0,proximity,0.7300796812749002,0.75,0.5,100,1842
185,0.21346395631680132,500,20,1.0,200,10.0,6296302641790067397,0.0,5.0,proximity,0.7303585657370512,0.75,0.5,100,1860
183,0.19199028398770968,500,20,1.0,200,10.0,-2568610092755989081,-5.0,5.0,proximity,0.7346613545816728,0.75,0.5,100,1841
184,0.1688626002657683,500,20,1.0,200,10.0,-4189785058806566850,0.0,1.0,proximity,0.7315936254980072,0.75,0.5,100,1848
183,0.22176594850468292,500,20,1.0,200,10.0,1855380836979357438,-5.0,5.0,proximity,0.7362948207171316,0.75,0.5,100,1835
184,0.14485359609028542,500,20,1.0,200,10.0,-59652045630011885,0.0,1.0,proximity,0.73601593625498,0.75,0.5,100,1844
183,0.20905067386860104,500,20,1.0,200,10.0,2039756179431276500,-5.0,5.0,proximity,0.7324302788844614,0.75,0.5,100,1837
182,0.1682343280531886,500,20,1.0,200,10.0,5961592916424048847,-5.0,1.0,proximity,0.7339442231075692,0.75,0.5,100,1831
183,0.23707954703240075,500,20,1.0,200,10.0,2693466139760669290,-5.0,5.0,proximity,0.7348207171314738,0.75,0.5,100,1839
182,0.27139271697390377,500,20,1.0,200,10.0,3249299381161186992,-5.0,1.0,proximity,0.7332270916334656,0.75,0.5,100,1827
182,0.20511394540104302,500,20,1.0,200,10.0,-4965561063914093494,-5.0,1.0,proximity,0.7349402390438241,0.75,0.5,100,1826
182,0.22777647727869163,500,20,1.0,200,10.0,-3644603816509576206,-5.0,1.0,proximity,0.7359760956175292,0.75,0.5,100,1822
183,0.2675418763764657,500,20,1.0,200,10.0,-7872702673336542149,-5.0,5.0,proximity,0.731035856573705,0.75,0.5,100,1833
181,0.6547394550242172,500,20,1.0,200,10.0,555395868888395713,-10.0,5.0,proximity,0.7371713147410357,0.75,0.5,100,1819
182,0.20996585151127772,500,20,1.0,200,10.0,-3078708057612741688,-5.0,1.0,proximity,0.7355776892430271,0.75,0.5,100,1824
180,0.5970592757550651,500,20,1.0,200,10.0,4244410993269834049,-10.0,1.0,proximity,0.7338645418326686,0.75,0.5,100,1811
181,0.5608607419834961,500,20,1.0,200,10.0,3028688395957284430,-10.0,5.0,proximity,0.7359362549800795,0.75,0.5,100,1816
181,0.5079872945367384,500,20,1.0,200,10.0,7099343848376900370,-10.0,5.0,proximity,0.7332270916334658,0.75,0.5,100,1814
181,0.60350203103383,500,20,1.0,200,10.0,-8565124762247394999,-10.0,5.0,proximity,0.7354581673306766,0.75,0.5,100,1813
180,0.596691742001632,500,20,1.0,200,10.0,-6649728629186550274,-10.0,1.0,proximity,0.734382470119522,0.75,0.5,100,1803
180,0.5653304594782441,500,20,1.0,200,10.0,3433041098364457570,-10.0,1.0,proximity,0.7361752988047809,0.75,0.5,100,1807
